video_id,text,like_count,published_at,source
Akj12zQniWw,Ad quên mất t9 có vụ to ơi là to à. Cháu V nào đó muốn có quốc tịch của tư bản mà kh được nên cay quá đăng bài nấu xói nhà nước vào đúng ngày 2/9 kìa😂,1,2025-01-03T11:33:34Z,youtube
Akj12zQniWw,Còn thiếu drama Làn Sóng Xanh anh ơi,0,2025-01-09T13:19:40Z,youtube
Akj12zQniWw,tui tưởng sẽ thấy chị Di Bom của tui mà tiếc ko có,0,2025-01-01T11:35:17Z,youtube
Akj12zQniWw,Tổng hợp mấy vụ Chông Gai Say Hi đi ạ =))))))))))))))))))),0,2025-01-01T12:05:14Z,youtube
Akj12zQniWw,A thiếu drama Chu Ngọc Quang Vinh r,0,2025-01-03T04:26:26Z,youtube
Akj12zQniWw,Drama of the year là mck chìm loi,0,2025-01-02T12:28:17Z,youtube
Akj12zQniWw,Tháng 7 quả drama duy muối đay ad,0,2025-01-13T05:24:26Z,youtube
Akj12zQniWw,"Nghe hết tất cả videos của kênh trong 1 đêm rồi, ít thế, nghe chả đủ phê",0,2025-01-01T20:29:17Z,youtube
Akj12zQniWw,Anh nghĩ sao về một video tổng hợp khác về các câu nói đã từng 'viral' trong năm 2024 ?,0,2025-01-01T07:40:02Z,youtube
Akj12zQniWw,"Hâm mộ thì được. Học theo hành động tốt. Lên án phê bình hành động xấu. Nhưng fan Việt Nam ko dồn các nghệ sĩ vào đường cùng, ko tẩy chay và tha thứ cho người biết lỗi và tôn vinh tài năng b ạ",0,2025-01-13T02:11:12Z,youtube
Akj12zQniWw,xin ad tên bài nhạc nền khi chuyển các tin của clip với,0,2025-01-09T22:44:14Z,youtube
Akj12zQniWw,Ô này nói chuyện như tuna v,0,2025-01-07T14:12:25Z,youtube
Akj12zQniWw,"20:50 h t ms biết bài hát này trùng ngày sinh vs t








Xin lỗi anh Quý, bài hát của anh còn hay hơn chán bài dân vũ ở trường e ;-;",0,2025-03-09T15:50:53Z,youtube
Akj12zQniWw,vụ của hùng huỳnh được giải quyết r nha,0,2025-01-12T15:46:21Z,youtube
Akj12zQniWw,Del hiểu s có ng có thể bênh khăn giấy ướt 😊,1,2025-01-02T17:38:52Z,youtube
Akj12zQniWw,Còn drama mr vịt với hạt kiêu kìa a:)),0,2025-01-05T10:29:26Z,youtube
Akj12zQniWw,đón tập ms 🎉🎉🎉,0,2025-01-01T04:04:41Z,youtube
Akj12zQniWw,anh quên Nguyễn Như Khôi r,0,2025-01-13T13:56:57Z,youtube
Akj12zQniWw,VIdeo   ông này như của tuấn  tuna monsieur thế nhỉ,0,2025-01-01T14:49:38Z,youtube
Akj12zQniWw,thiếu 1 drm cực kì to đó chính là  VỊT KHO TIÊU,0,2025-01-05T15:48:00Z,youtube
Akj12zQniWw,hoan hô ban nhạc thủ đô 🗿🗿,0,2025-02-12T06:22:57Z,youtube
Akj12zQniWw,drama phải là của Đàm VH kiện xong bị ngược lại :))),0,2025-01-02T05:30:01Z,youtube
Akj12zQniWw,tha nghe rap ve meo beo con hon,0,2025-06-23T13:39:45Z,youtube
Akj12zQniWw,Thiếu drama a DVH😂,0,2025-01-03T02:55:17Z,youtube
Akj12zQniWw,Mr.big🐷 25:09 😂😂😂,0,2025-01-03T10:05:47Z,youtube
Akj12zQniWw,EM thích tháng 4,0,2025-03-04T02:31:31Z,youtube
Akj12zQniWw,Ông ơi đảo thiên đường,0,2025-01-05T14:36:23Z,youtube
Akj12zQniWw,Thiếu vụ kiện của a đờm vĩnh biệt,0,2025-01-15T11:11:42Z,youtube
Akj12zQniWw,thiếu vụ 30 quái xế nx ad oi,0,2025-01-07T16:25:27Z,youtube
Akj12zQniWw,Anh làm đi anh,0,2025-02-03T14:39:04Z,youtube
Akj12zQniWw,Tr ơi Vẹt Hương của tôy đâuuuu,0,2025-01-01T13:22:36Z,youtube
Akj12zQniWw,"ơ, quên mr. Đàm à ad, còn Tần Nổ nữa",0,2025-01-03T15:06:32Z,youtube
Akj12zQniWw,DAM VINH HUNG 2 NGON CHAN,1,2025-01-01T06:54:42Z,youtube
Akj12zQniWw,tự hào vì 1 nửa số drama này mình ko biết =))),0,2025-01-01T13:32:54Z,youtube
Akj12zQniWw,Hít drama thay oxy 😂,0,2025-03-22T18:08:17Z,youtube
Akj12zQniWw,làm đi anh,0,2025-01-01T11:29:59Z,youtube
Akj12zQniWw,nghe chữ mrbeat,0,2025-01-06T05:27:41Z,youtube
Akj12zQniWw,Có ai hóng clip này vào sang năm ko. Drama tháng 1 2025 chắc ai cũng biết =)),0,2025-01-26T17:51:48Z,youtube
Akj12zQniWw,Thiếu Trịnh Trần Phương Tuấn Nhớ,0,2025-01-01T08:57:32Z,youtube
Akj12zQniWw,giọng ổng hài vãi :))),0,2025-01-01T06:49:18Z,youtube
Akj12zQniWw,"anh ơi,vịt kho tiêu của em đâuuuu??",0,2025-01-01T16:13:32Z,youtube
Akj12zQniWw,"Acco uy tín nha, mới mua thử, giá rẻ, hỗ trợ tận tình, ủng hộ nha bà con",0,2025-01-01T11:17:11Z,youtube
Akj12zQniWw,"từ lúc xảy  ra có drama của An Tây với Chu Bin thì đến lớp tui bị mấy thg ngồi quanh ghẹo 
tui tên An nên bọn nó cứ kêu tui là An Tây mặc dù chẳng liên quan
nghĩ tới mà tức cái lồng ngực ghê",0,2025-06-21T14:55:59Z,youtube
Akj12zQniWw,bản sao monsieur tuna,0,2025-01-01T13:25:14Z,youtube
Akj12zQniWw,Dama dio anh dsaof đây,0,2025-01-02T12:42:15Z,youtube
Akj12zQniWw,anh ơi anh bỏ quên drama duy muối giồi,0,2025-01-01T15:02:04Z,youtube
Akj12zQniWw,khá giống chu tuna :v,0,2025-01-04T11:11:48Z,youtube
Akj12zQniWw,Còn vụ phát ngôn ở đường lên đỉnh núi cao vời vợi nữa,0,2025-01-01T20:53:13Z,youtube
Akj12zQniWw,Hùng Nhái kết năm à :)))))),1,2025-01-03T06:49:44Z,youtube
Akj12zQniWw,Thiếu drama của làn sóng xanh rồi,0,2025-01-15T16:11:54Z,youtube
Akj12zQniWw,làm ATSH và ATVNCG đi ạ,0,2025-01-01T12:53:52Z,youtube
Akj12zQniWw,hình ảnh đơn giản nhưng vui,0,2025-07-31T08:27:45Z,youtube
Akj12zQniWw,"anh thiếu vài vụ như , dino sakura bj lộ bản thân mik là con trai (chắc vụ này chỉ nổi với cộng đồng fan vueber ) vụ "" sự phẫn nộ của người lửa "" , vụ cái ông quán quân Olympia có phát ngôn  tranh cãi ,vụ thợ trang điểm cho cô dâu bất ngờ bị người nhà cô dâu tương tác , vụ 3 cậu bé quấy phá tại aeon mall, và nữ  cosplay có bằng tiến sĩ bán onlyfan  nữa vẫn còn nhiều vụ lắm á .một là bản thân mình cũng không hòng được hết 2 là nhiều vụ cx ko quá lớn , hóng được mấy ngày đến cơ vụ đấy lắng xg thì cx quên à =)))))))🐵💧",0,2025-01-20T03:25:27Z,youtube
Akj12zQniWw,"ai khoái tháng 11 nha hhhh . ""nhac CD tẩm đá hay sao nghe vãi cả Chu Bin"" hhhh t cừ ỉa",0,2025-01-08T09:02:50Z,youtube
Akj12zQniWw,Nhìn anh này quen quen có phải anh này quảng cáo bao cao su không ?,2,2025-01-02T08:33:48Z,youtube
Akj12zQniWw,may chu dau da nhac den J97 r,0,2025-03-29T01:43:29Z,youtube
Akj12zQniWw,"rôi kêu ""anh Lý Hải"" ko được hay gì mà kêu chú 🤣🤣🤣🤣🤣🤣",0,2025-05-23T04:53:14Z,youtube
Akj12zQniWw,Lên một video ATSH và ATVNCG ngay và luôn đi ạ,0,2025-01-01T09:57:49Z,youtube
Akj12zQniWw,thiếu nhà leo núi giấu tên mất r =)),0,2025-01-01T06:16:53Z,youtube
Akj12zQniWw,Thiếu đoàn di băng r,0,2025-01-09T06:53:26Z,youtube
Akj12zQniWw,"Negav, phát ngôn và màu trắng như bông tuyết :)))",0,2025-01-09T13:43:04Z,youtube
Akj12zQniWw,còn vụ Diddy nữa á fen :)),0,2025-01-03T05:25:40Z,youtube
Akj12zQniWw,Vụ hưng 8 ngón ko thấy nhể 😆,0,2025-01-02T05:45:08Z,youtube
Akj12zQniWw,Năm nay 2024 em không thấy drama nào cả,0,2025-01-01T12:53:00Z,youtube
Akj12zQniWw,Còn vụ mr đờm kiện vk ck tỷ phú,0,2025-01-14T15:31:16Z,youtube
Akj12zQniWw,"15:00 bth mấy đứa để avt màu đen mới hiểu, xong hôm đấy như ""trend"" để avt đen quá tr luôn. Thành ra ai hay để avatar đen bị bế lên thread chả hiểu kiểu gì",0,2025-10-29T07:26:17Z,youtube
Akj12zQniWw,Anh quên Chu Vinh à anh ơi!!!,0,2025-01-09T14:48:20Z,youtube
Akj12zQniWw,Drama AI của Neko Lê xứng đáng có honorable mention trong tháng 12 í ngl =)))),0,2025-01-02T02:30:59Z,youtube
Akj12zQniWw,17:22 sao lại có cờ flash v tr :)),0,2025-07-22T09:13:21Z,youtube
Akj12zQniWw,kk đúng như nồi cám lợn hỗn lộn,0,2025-01-04T09:04:30Z,youtube
Akj12zQniWw,Còn thiếu hằng du mục,0,2025-01-02T15:05:49Z,youtube
Akj12zQniWw,thiếu chị Phiến :)),1,2025-01-10T13:59:52Z,youtube
Akj12zQniWw,Drama Chủ Quang Vinh đâu . We're,0,2025-01-04T14:59:50Z,youtube
Akj12zQniWw,Thiếu drama Hằng Du Mục rồi,0,2025-01-06T13:15:51Z,youtube
Akj12zQniWw,vua nam moi lai la anh jack mo man,0,2025-01-27T12:20:13Z,youtube
Akj12zQniWw,30p nào,0,2025-01-01T04:28:26Z,youtube
Akj12zQniWw,hi,0,2025-01-02T17:22:21Z,youtube
Akj12zQniWw,pơ kể chuyện đâu r:)),1,2025-01-02T02:25:55Z,youtube
Akj12zQniWw,bro quên drama dino socola,0,2025-01-04T14:27:57Z,youtube
Akj12zQniWw,Còn drm v95 nữa a,0,2025-02-02T14:50:38Z,youtube
Akj12zQniWw,Parrot smell thì s ông,0,2025-01-06T22:10:47Z,youtube
Akj12zQniWw,"ông bạn chủ kênh này có phải ông hay làm clip tiêu điểm tướng của ""Người chơi điện tử"" ko nhỉ? cách nói chuyện với nhịp điệu, giọng điệu giống vd :))",0,2025-04-05T16:11:21Z,youtube
Akj12zQniWw,my name is sky nhưng thích jack,0,2025-01-04T06:47:17Z,youtube
Akj12zQniWw,Khúc cuối có bánh cuốn mà thiếu hẳn mỳ ly 😂,0,2025-01-01T09:41:56Z,youtube
Akj12zQniWw,Ước gì có tiền để nuôi hiền hồ nhìn đã vl 😅,0,2025-01-01T14:40:52Z,youtube
Akj12zQniWw,chờ mãi chưa thấy chu ngọc quang vinh nhỉ 😃,0,2025-01-05T10:12:10Z,youtube
Akj12zQniWw,P.Diddy nữa ạ =)))),0,2025-01-01T11:51:53Z,youtube
Akj12zQniWw,nghe như lấy cảm hừng từ kênh monsier tuna 😂,0,2025-01-09T05:05:17Z,youtube
Akj12zQniWw,không biết ai còn nhớ vụ chị Tôn Hạ Linh không ...,0,2025-01-01T08:11:34Z,youtube
Akj12zQniWw,"Vẫn còn thiếu nhiều drama nữa chủ kênh ơi, tổng hợp hơi thiếu",0,2025-01-22T18:29:13Z,youtube
Akj12zQniWw,Cảm ơn vì bữa ăn,0,2025-01-01T09:21:03Z,youtube
Akj12zQniWw,Phong cách giống Tuna nhỉ,0,2025-01-02T23:20:37Z,youtube
Akj12zQniWw,sốp làm về các anh trai đi ạ,0,2025-01-01T06:33:19Z,youtube
Akj12zQniWw,Thiếu phốt babyboo bạn gái Hiếu Thứ Hai nữa 😆,0,2025-01-20T23:24:41Z,youtube
Akj12zQniWw,còn vụ bảo mẫu trà xanh với babyboo nữa á a,1,2025-01-01T14:06:45Z,youtube
Akj12zQniWw,Huỳnh huỳnh là gì nữa hùng huỳnh mà hãy tìm hiểu trước khi làm,2,2025-01-17T12:21:55Z,youtube
Akj12zQniWw,2/1/2025😄,0,2025-01-02T13:12:13Z,youtube
Akj12zQniWw,link web không vào được broo,0,2025-01-02T03:30:39Z,youtube
Akj12zQniWw,drama thiên lý ơi đâu anh giáo sư ơi,0,2025-01-02T12:22:07Z,youtube
Akj12zQniWw,haha,0,2025-01-02T12:46:21Z,youtube
Akj12zQniWw,Duy muối,0,2025-09-20T18:35:22Z,youtube
Akj12zQniWw,"Cái vụ khiết đan nhắc là do fan lê tuấn khang liên tục spam câu Khiết Đan là ai hay gì đó ấy, xong khiết đan mới lên khịa nhưng do mẹ kia vạ mồm",0,2025-01-13T18:19:57Z,youtube
Akj12zQniWw,sớm anh oii,1,2025-01-01T04:02:58Z,youtube
Akj12zQniWw,Babyboo -)),0,2025-01-07T14:37:27Z,youtube
Akj12zQniWw,làm anh trai đy anh,0,2025-01-04T07:19:56Z,youtube
Akj12zQniWw,năm nay tháng 1 chắc là anh j97 ha=)))),0,2025-01-19T13:52:27Z,youtube
Akj12zQniWw,Còn matcha canada nữa ạ,0,2025-01-02T06:29:44Z,youtube
Akj12zQniWw,Thiếu DB đại gia q7 rồi ad ơi,0,2025-01-04T13:26:30Z,youtube
Akj12zQniWw,ơ kh có vụ babyboo à kkk,0,2025-01-02T18:44:31Z,youtube
Akj12zQniWw,ủa còn duy muối=)),0,2025-01-12T03:32:19Z,youtube
Akj12zQniWw,"Trời ơi, cái drama baybibu to đùng luôn mà anh có thể thiếu đượcccc",0,2025-01-02T17:58:17Z,youtube
Akj12zQniWw,thiếu 3 phút a ơi,0,2025-01-06T23:28:46Z,youtube
Akj12zQniWw,đang ăn cơm nghe vụ thầy ông nội mắc ói ngang🥹 nghe bao lần vẫn vậy. kinh vch,0,2025-01-10T04:47:55Z,youtube
Akj12zQniWw,@Me xừ Đức drama Vịt kho Tiu đâu anh eii??,0,2025-01-28T15:43:40Z,youtube
Akj12zQniWw,Mr vịt hạt tiêu nx ạ,0,2025-01-05T02:30:31Z,youtube
Akj12zQniWw,"Trước khi làm  về 2 ct cho hỏi  kênh có thể đứng ở giữa ko, để mình quyết định xem",1,2025-01-15T10:48:08Z,youtube
Akj12zQniWw,diễm my chắc bên cam :))))),0,2025-02-12T05:54:06Z,youtube
Akj12zQniWw,babyboo đâuuu,0,2025-01-12T10:09:02Z,youtube
Akj12zQniWw,thiếu chị đẹp babyboo roi,0,2025-01-02T05:46:06Z,youtube
Akj12zQniWw,hình như thiếu ai đó mà em CHƯA BIẾT ở đây,0,2025-01-05T11:36:37Z,youtube
Akj12zQniWw,Còn thiếu drama acn với dino Sakura:),0,2025-01-04T05:30:44Z,youtube
Akj12zQniWw,Còn j97 bỏ tận 3 con,0,2025-01-30T14:31:35Z,youtube
Akj12zQniWw,Haha nghe này giải trí vãiiiii,0,2025-01-02T01:31:25Z,youtube
Akj12zQniWw,có drama phông bạt của worka phốt rapper r không ạ?,0,2025-01-10T06:25:30Z,youtube
Akj12zQniWw,thiếu cmn drm babyboo rồi=)),0,2025-01-15T06:36:09Z,youtube
Akj12zQniWw,anh oi dinosakuto dau?,1,2025-01-22T05:40:33Z,youtube
Akj12zQniWw,:)) Đến Lou Hoàng còn bị phốt quỵt tiền cày thuê,0,2025-01-01T15:40:33Z,youtube
Akj12zQniWw,Sao giọng văn kênh này lại giống monsieur tuna nhỉ 😂,0,2025-02-06T14:55:31Z,youtube
Akj12zQniWw,Drama “ông hoàng nhạc việt” đâu chủ thớt 😂😂,0,2025-01-01T13:33:39Z,youtube
Akj12zQniWw,Hình như quên quả Jack gạ fan 😅,0,2025-01-16T03:19:00Z,youtube
Akj12zQniWw,Tr ơi,0,2025-12-29T12:25:50Z,youtube
Akj12zQniWw,còn duy muối nx anh ơi,0,2025-01-01T07:36:49Z,youtube
Akj12zQniWw,Thiếu năm sinh năm mất là số hotline,0,2025-01-02T00:33:50Z,youtube
Akj12zQniWw,"thiếu Drama tổ đội GVR, Mr đàm, ATVNCG nữa",0,2025-01-04T13:42:25Z,youtube
Akj12zQniWw,Ơ nhớ trước còn đọc tin bác Trọng mất vậy mà giờ đã qua 1 năm rồi á🫠,0,2026-02-05T14:41:15Z,youtube
Akj12zQniWw,Thiếu drama vịt kho tiêu r,0,2025-01-06T13:05:19Z,youtube
Akj12zQniWw,không có vụ CHILL GUY  hả?,0,2025-01-01T11:04:14Z,youtube
Akj12zQniWw,tui xài deepseeek né,0,2025-02-01T14:35:57Z,youtube
Akj12zQniWw,Thiếu mất Duy Muối r,0,2025-01-02T05:45:33Z,youtube
Akj12zQniWw,vụ dangrangto với rocky đâu a,0,2025-01-10T13:17:56Z,youtube
Akj12zQniWw,kẹo con,1,2025-01-09T14:33:09Z,youtube
Akj12zQniWw,nghe mùi content giống của Vui Vẻ v?,0,2025-01-01T09:22:44Z,youtube
Akj12zQniWw,có mấy vụ tưởng từ 2023 . . .,0,2025-01-01T09:53:44Z,youtube
Akj12zQniWw,Hình như thiếu Dino sacula🐣🐧🐧,0,2025-01-06T13:37:24Z,youtube
Akj12zQniWw,có thật là anh trai say hi toàn là anh trai k =))),0,2025-01-01T09:39:14Z,youtube
Akj12zQniWw,năm ngoái có 30 mà năm nay hơm tiếng =))))))))))))))))))))),0,2026-01-10T14:58:24Z,youtube
Akj12zQniWw,Anh đờm ăn xin nổi vậy mà ko nhớ,0,2025-01-02T11:43:40Z,youtube
Akj12zQniWw,Drama nhà Nala =))) và anh J 5 củ,0,2025-01-13T06:13:41Z,youtube
Akj12zQniWw,sơm nhé anh,0,2025-01-01T04:16:01Z,youtube
Akj12zQniWw,vịt hầm hạt tiêu,0,2025-01-02T02:29:13Z,youtube
Akj12zQniWw,Anh ơi còn thiếu tháng 9 vụ bà hằng nữa,0,2025-01-08T13:58:30Z,youtube
Akj12zQniWw,bác trọng mất  còn thiếu thk duy muối a ơi,0,2025-01-01T08:00:07Z,youtube
Akj12zQniWw,bão yagi thì bn nó là bão wipha,0,2025-07-20T17:55:52Z,youtube
Akj12zQniWw,Thiếu SQUID GAME nữa kìa anh =)),0,2025-01-01T14:33:55Z,youtube
Akj12zQniWw,Giộng ông này có phải là ông hay làm video mukbang trên fb k ae :))) k nhớ tên ông đó,0,2025-01-12T08:17:51Z,youtube
Akj12zQniWw,em hồi đầu năm kêu sẽ không làm mất đồ nữa rốt cuộc mất moẹ luôn cái cccd,0,2025-01-02T03:22:32Z,youtube
Akj12zQniWw,drama acn với dinosakura,1,2025-01-01T08:17:38Z,youtube
Akj12zQniWw,ơ drm babyboo đâu r😭😭,0,2025-01-02T10:52:13Z,youtube
Akj12zQniWw,hình như là thiếu drama sự phẫn nội của người lửa,0,2025-01-06T15:38:12Z,youtube
Akj12zQniWw,như 1 vì tinh tú đâu ad,0,2025-01-02T04:09:23Z,youtube
Akj12zQniWw,nghe gt về drama t10 xong anti kênh này luôn,0,2025-01-25T09:39:09Z,youtube
Akj12zQniWw,Hình như thiếu ng có ngón chân giá trị 1200 tỉ thì phải,0,2025-01-02T00:13:36Z,youtube
Akj12zQniWw,Drama J đâu 😂😂,2,2025-02-01T13:56:24Z,youtube
Akj12zQniWw,CHẲNG THỂ NHẮM MẮT KO ĐẠO NHÁI!!!!!!,0,2025-01-10T15:33:08Z,youtube
Akj12zQniWw,Ông thiếu ái tình drama của Obito rồi,0,2025-01-03T00:44:59Z,youtube
Akj12zQniWw,đợi ngày tổng hợp 2025 hihi,0,2025-10-27T11:52:09Z,youtube
Akj12zQniWw,Anh trai vượt ngàn chông gai và Đệ đệ say nhái :)))),37,2025-01-01T09:40:03Z,youtube
Akj12zQniWw,squid game 2 đâu anh zai,0,2025-01-02T12:20:45Z,youtube
Akj12zQniWw,hình như thiếu drama của Việt Hương nx ạ,0,2025-01-02T16:19:42Z,youtube
Akj12zQniWw,Anh quên anh Vinh rồi huhu!,0,2025-01-01T06:48:07Z,youtube
Akj12zQniWw,Baby boo đâu=))),0,2025-01-19T03:29:52Z,youtube
Akj12zQniWw,Hình như thiếu quả drama trình của hth,0,2025-01-08T11:16:03Z,youtube
Akj12zQniWw,"con fan Hùng Huỳnh đòi va VTV ,va fan bóng đá ạ",4,2025-01-02T06:28:20Z,youtube
Akj12zQniWw,không có vụ MelBel là 1 thiếu sót lớn =)))),0,2025-01-03T08:32:13Z,youtube
Akj12zQniWw,"Mới vô clip đã nghe ""5 củ"" ;))))))) mình người miền Nam nên nghe buồn cười vl dù biết người đọc chữ gì",0,2025-01-05T05:39:02Z,youtube
Akj12zQniWw,thanh chien acn với dinosakura,1,2025-01-01T08:17:58Z,youtube
Akj12zQniWw,12:49  bả nói j zợ,0,2025-01-03T09:58:33Z,youtube
Akj12zQniWw,"Drama chi dân , an tây còn có cô tiên từ thiện",0,2025-01-01T07:28:26Z,youtube
Akj12zQniWw,Thiếu drama babyboo rồi,0,2025-01-03T01:31:35Z,youtube
Akj12zQniWw,"drama 2024 khiến t nhớ nhất là drama của anh tu su bị phốt ấm dâu, nhưng ko sao bây giờ anh ấy đang dần sửa lại lỗi lầm của mình, t cũng mong anh tu su của các con dân roblox sẽ càng trưởng thành hơn và biết kiểm soát hành vi (lời nói) của bản thân. Chúc giáo sư cùng ae 1 cái tết ngậy tuyệt đối, tài lộc quá lớn nha :)",1,2025-01-03T06:54:35Z,youtube
Akj12zQniWw,"Jáck bỏ con mà 5 triệu 
Ca sĩ tik tok 12 năm tù",0,2025-01-02T04:58:41Z,youtube
Akj12zQniWw,a bị thiếu thầy Thích Minh Tuệ rùi,0,2025-02-12T10:15:03Z,youtube
Akj12zQniWw,Sao mắt anh tôi dạo này lại to và  long lanh một cách lạ kì nhỉ :)))),0,2025-01-01T05:59:18Z,youtube
Akj12zQniWw,Thiếu Babyboo rồi,0,2025-01-02T12:07:47Z,youtube
Akj12zQniWw,Hình như cái nào liên quan đến showbiz là bị công ăn vô cuộc,0,2025-01-13T10:45:31Z,youtube
Akj12zQniWw,"I, trùng hợp đc mà, thấy 2 đứa chơi vs nhao nó mua j thằng còn lại mua trùng cái nớ, k lạ nữa r",0,2026-01-13T05:01:31Z,youtube
Akj12zQniWw,Nhân tố N phát ngôn đi thẳng vào lõi trái đất chứ đùa:),4,2025-01-01T14:13:53Z,youtube
Akj12zQniWw,Ê drama của dino Sakura nữa me xừ gì đó ơi,0,2025-01-26T18:09:27Z,youtube
Akj12zQniWw,Thím Đàm đâu?  thiếu là thím cự đó!,0,2025-02-03T02:53:42Z,youtube
Akj12zQniWw,Tháng 10 hình như thiếu dramma rồi,0,2025-02-07T04:53:33Z,youtube
Akj12zQniWw,vụ quốc tang thiếu hotline của duy muối à,0,2025-05-02T05:30:23Z,youtube
Akj12zQniWw,"Thiếu be rây pbvm, th duy muối cợt nhả ngày TBT mất",0,2025-01-08T08:25:18Z,youtube
Akj12zQniWw,Không có obito với cả anh máy dập 24k right nhỉ😊,0,2025-01-23T15:03:00Z,youtube
Akj12zQniWw,Drama của anh l9n đâu,1,2025-01-08T07:39:44Z,youtube
Akj12zQniWw,drama của anh Tân sakura đâu anh=)))),0,2025-01-13T11:52:32Z,youtube
Akj12zQniWw,"Tôi thấy Top 3 sự kiện to nhất năm nay:
- Quốc tang Bác Trọng: khóc quá trời khóc
- Drama SAO KÊ
- Drama ATVNCG vs ATSH",49,2025-01-01T13:04:20Z,youtube
Akj12zQniWw,ishowspeed den vn thi sao,0,2025-01-02T11:30:17Z,youtube
Akj12zQniWw,Kênh thiếu ca sĩ Tôn Hạ Linh rồi,0,2025-01-01T05:36:06Z,youtube
Akj12zQniWw,Hề vl =)))) 2 cái chương trình anh trai ồn đến nỗi xứng đáng được 1 video drama riêng =))))),0,2025-01-04T08:31:35Z,youtube
Akj12zQniWw,Drama của kejo vs gvr nữa,0,2025-01-01T14:38:58Z,youtube
Akj12zQniWw,Thiếu đảo thiên đường,0,2025-01-04T11:41:31Z,youtube
Akj12zQniWw,Còn drama của J97 nữa anh uiii,1,2025-01-24T14:07:16Z,youtube
Akj12zQniWw,thiếu duy muối à anh :)))))),0,2025-01-04T11:56:40Z,youtube
Akj12zQniWw,Kh có drama giữa ht2 với bình vàng và 1 chuỗi bài dis nhau hả a,0,2025-01-02T13:10:31Z,youtube
Akj12zQniWw,:),0,2025-04-28T17:01:47Z,youtube
Akj12zQniWw,ây za tận 30p luôn:))),0,2025-01-01T04:01:52Z,youtube
Akj12zQniWw,video này làm kiểu gì v ạ,0,2025-01-22T05:36:13Z,youtube
Akj12zQniWw,"Thiếu drama babyboo, hằng du mục tôn bằng với phan đạt phương Lan tố showbiz òi 🥲",0,2025-01-09T19:39:49Z,youtube
Akj12zQniWw,K có dramma Bray hả:))),1,2025-01-01T07:48:55Z,youtube
Akj12zQniWw,Quên drama diddy ahhhh,0,2025-01-01T16:06:30Z,youtube
Akj12zQniWw,"Tháng nào cũng có dramma nhỉ , bình yên có quá đắt không :))",0,2025-01-01T10:22:50Z,youtube
Akj12zQniWw,hình như thiếu vụ hạt tiêu thì pk,0,2025-01-09T04:41:19Z,youtube
Akj12zQniWw,vụ hotline đâu anh :)),0,2025-01-22T04:31:04Z,youtube
Akj12zQniWw,thích cúng nhà đâu. wa thiếu sót,0,2025-01-01T08:26:11Z,youtube
Akj12zQniWw,kco drama babyboo hả,0,2025-01-01T11:58:26Z,youtube
Akj12zQniWw,Vụ bảo mẫu trà xanh Canada của pokechuyen đâu anh,0,2025-01-01T22:11:44Z,youtube
Akj12zQniWw,ông này với ông  monsieur tuna có anh em họ hàng gì k v,0,2025-01-04T08:44:58Z,youtube
Akj12zQniWw,Thiếu đàm vĩnh biệt à,0,2025-01-02T06:17:40Z,youtube
Akj12zQniWw,uầy kênh văn thì như tuna nhưng content là tự nấu nên chất lượng ác,0,2025-01-09T09:51:40Z,youtube
Akj12zQniWw,thiếu ACN vs 🦖🌸 thì phải,1,2025-01-01T08:42:08Z,youtube
Akj12zQniWw,thiếu mấy drama 3 que gòi =))),0,2025-01-02T09:34:16Z,youtube
Akj12zQniWw,"😂😂😂 quê hương tôi, xứ sở thiên đường.",2,2025-01-01T06:18:18Z,youtube
Akj12zQniWw,Còn đàm vĩnh hưng đâu,0,2025-02-02T10:14:35Z,youtube
Akj12zQniWw,"quốc cơ đâu, osen đâu",0,2025-01-17T11:30:53Z,youtube
Akj12zQniWw,KHÔNG THẤY ĐOÀN DI BOM VẬY,0,2025-01-02T03:40:17Z,youtube
Akj12zQniWw,Drama của Mr Đờm đâu rùi?,0,2025-01-02T23:10:58Z,youtube
Akj12zQniWw,Nhìn drama 2024 là bt cs thắng ngọt nên tôi ms xem 😂,0,2025-01-24T15:59:36Z,youtube
Akj12zQniWw,Drama Thắng bỏ con,0,2025-01-05T10:46:17Z,youtube
Akj12zQniWw,"ui đúng là năm nay qua nhanh thật, cứ tưởng vụ ngọc trinh mới 2-3 tháng trước",0,2025-01-08T18:40:11Z,youtube
Akj12zQniWw,Tháng 8 ko có drama ak ad,0,2025-01-22T10:46:33Z,youtube
Akj12zQniWw,lá cờ lạ đâu sao ko đề cập ?,0,2025-01-02T17:39:22Z,youtube
Akj12zQniWw,Thằng Duy Muối đăng video vẫn còn đứa khen hay mới ghê.,0,2025-01-21T13:14:52Z,youtube
Akj12zQniWw,Drama của máy dã hạt tiêu chạy bằng háng đâu bro,0,2025-01-07T14:59:33Z,youtube
Akj12zQniWw,thiếu jack r a ơi,0,2025-01-04T06:15:47Z,youtube
Akj12zQniWw,Duy muối đâu.,0,2025-02-10T16:02:49Z,youtube
Akj12zQniWw,không cmt ạ,0,2025-01-02T13:51:00Z,youtube
Akj12zQniWw,dino sakuto ko cs trong này chán ghê :(,0,2025-01-01T12:44:32Z,youtube
Akj12zQniWw,ô không cảm ơn người bầu cùng tên à,0,2025-01-01T13:46:26Z,youtube
Akj12zQniWw,ATSG( anh trai say gex),1,2025-01-01T06:54:25Z,youtube
